PredSIT,X,Y
1.4943922,51336.650878901826,794940.2605793674
1.4319173,76227.16826172176,794940.469015101
1.390087,101117.70904282063,794940.7587827921
1.3895632,126008.28086062703,794941.1298738362
1.4081476,150898.89135202745,794941.5822771764
1.4068013,175789.54815199226,794942.115979362
1.4312826,200680.25889317784,794942.7309644511
1.4621904,225571.0312055903,794943.4272141862
1.4889082,250461.8727161594,794944.2047078109
1.5077621,275352.79104837315,794945.0634221403
1.490129,300243.79382192955,794946.0033316384
1.4928811,325134.88865231426,794947.0244082906
1.4956642,350026.0831504347,794948.1266216533
1.4931577,374917.3849222562,794949.3099388925
1.5036532,399808.8015684302,794950.5743247789
1.506421,424700.3406838376,794951.9197415432
1.5274391,449592.00985734403,794953.3461491459
1.5174671,474483.8166712659,794954.853504974
1.5196925,499375.7687011321,794956.4417641084
1.9739505,-546046.8438861328,770066.0618907012
2.0101838,-521154.67871809576,770064.3760162912
1.9897641,-496262.67300022533,770062.7684486264
1.9271365,-471370.8191684823,770061.2392356402
1.8900516,-446479.1096512916,770059.7884229611
1.8547615,-421587.5368698543,770058.4160537941
1.8642155,-396696.0932386389,770057.1221691245
1.8272213,-371804.77116563113,770055.9068074793
1.7863716,-346913.56305279845,770054.7700050918
1.7970756,-322022.46129642363,770053.7117957972
1.7913138,-297131.4582875377,770052.73221116
1.766578,-272240.54641224403,770051.83128035
1.7431335,-247349.71805212603,770051.0090302051
1.6984134,-222458.9655845989,770050.26548515
1.696904,-197568.28138334287,770049.6006673604
1.6857468,-172677.65781864614,770049.0145966659
1.7089299,-147787.08725776407,770048.5072904568
1.7244833,-122896.56206534638,770048.0787638808
1.7147549,-98006.0746037682,770047.72902961
1.7072835,-73115.61723356102,770047.4580981435
1.6954561,-48225.182313743935,770047.2659775274
1.6888819,-23334.762202225513,770047.1526734321
1.6637498,1555.6507438166848,770047.1181892623
1.6229514,26446.064167561108,770047.162526045
1.541586,51336.48571216171,770047.2856824248
1.4478377,76226.92302037323,770047.4876547948
1.410125,101117.38373416335,770047.7684370899
1.4131534,126007.87549434359,770048.1280209882
1.4017313,150898.40594018303,770048.5663957829
1.4274459,175788.982709031,770049.083548411
1.4509326,200679.61343594568,770049.6794635147
1.4741311,225570.30575329324,770050.3541233111
1.4874287,250461.0672903984,770051.1075077471
1.4907204,275351.9056731409,770051.939594378
1.4935839,300242.8285236005,770052.8503584578
1.4917179,325133.843459627,770053.8397728029
1.4918677,350024.95809454453,770054.9078079986
1.4978551,374916.1800366898,770056.0544322063
1.5135082,399807.516889067,770057.2796112391
1.518947,424698.97624901147,770058.5833086482
1.5327264,449590.56570772064,770059.9654855431
1.530454,474482.2928499083,770061.4261006727
1.5266035,499374.1652534879,770062.96511052
1.5002258,524266.19048914296,770064.5824692164
1.9903995,-570937.4016934268,745174.4289132198
1.9888302,-546045.1464970341,745172.7212879771
1.9896065,-521153.058357525,745171.0894127005
1.9682457,-496261.12971650047,745169.5333360629
1.9044626,-471369.3530076368,745168.0531044817
1.8868973,-446477.7206570374,745166.6487620949
1.8548108,-421586.22508360964,745165.3203507351
1.8551726,-396694.85869949753,745164.067910038
1.8322934,-371803.61391036987,745162.8914772704
1.7799172,-346912.48311588616,745161.791087487
1.7869629,-322021.4587100571,745160.7667735149
1.7495815,-297130.5330815615,745159.8185658018
1.7397639,-272239.69861419534,745158.9464925699
1.7364687,-247348.94768725062,745158.1505798331
1.7104744,-222458.27267583413,745157.4308512205
1.6883909,-197567.66595133088,745156.7873282485
1.7035227,-172677.11988167895,745156.2200299482
1.6916238,-147786.6268318638,745155.7289732958
1.6931208,-122896.17916420709,745155.3141728524
1.7284108,-98005.76923879459,745154.9756409946
1.7297741,-73115.38941382695,745154.7133877262
1.7043558,-48225.03204603144,745154.5274209447
1.7054439,-23334.68949100454,745154.4177460754
1.6828032,1555.645896380589,745154.384366463
1.6482978,26445.981761613024,745154.4272830993
1.5670797,51336.32575015405,745154.54649466
1.4665906,76226.68550706189,745154.7419976045
1.4184021,101117.06867661694,745155.0137861465
1.4224868,126007.48290193535,745155.3618521852
1.4231883,150897.93582459816,745155.7861853888
1.4256275,175788.43508426292,745156.2867731157
1.4661115,200678.9883182834,745156.8636004487
1.4742303,225569.60316135123,745157.5166502576
1.4844202,250460.28724507883,745158.2459030631
1.4927058,275351.04819767247,745159.0513372049
1.4816068,300241.8936435111,745159.9329287153
1.4957538,325132.8312027579,745160.8906512981
1.491603,350023.86849103513,745161.9244764715
1.4700035,374915.01311900583,745163.0343734603
1.4991047,399806.272691975,745164.2203091681
1.5246532,424697.65480959177,745165.4822483319
1.5290364,449589.1670653317,745166.8201532671
1.5186118,474480.8170462607,745168.2339841283
1.5258613,499372.61233260145,745169.7236988057
1.4948428,524264.56049730966,745171.2892528535
1.5028021,549156.6691057452,745172.9305995811
1.4814821,574048.9457152922,745174.6476900423
2.0283613,-595828.0404943454,720282.9836785436
2.0066805,-570935.6851108902,720281.2594178271
1.9809103,-546043.5043856185,720279.608349122
1.9706309,-521151.4907662036,720278.0305216495
1.9594026,-496259.6366920299,720276.5259824777
1.9214867,-471367.9345945066,720275.094776425
1.8813468,-446476.3768975539,720273.7369462288
1.878861,-421584.95601781335,720272.45253228
1.8471731,-396693.6643651724,720271.2415728444
1.8065618,-371802.4943431049,720270.1041040072
1.7568846,-346911.4383490418,720269.0401596703
1.7690375,-322020.488774722,720268.0497714803
1.7447942,-297129.63800660917,720267.1329689019
1.7024688,-272238.87842628907,720266.2897792689
1.7223077,-247348.20241078798,720265.5202276424
